link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/pharrell-williams-pays-offf-student-debt-naacp_n_62ae576ee4b04a61735d2f08,So 'Happy': Pharrell Williams Pays Off Student Debt Of NAACP Youth Leaders,U.S. NEWS,"""Pharrell forever changed their lives,"" said an NAACP official, who is now hoping President Biden will take action on student debt.",Mary Papenfuss,2022-06-19,"['So', ""'Happy':"", 'Pharrell', 'Williams', 'Pays', 'Off', 'Student', 'Debt', 'Of', 'NAACP', 'Youth', 'Leaders']","['""Pharrell', 'forever', 'changed', 'their', 'lives,""', 'said', 'an', 'NAACP', 'official,', 'who', 'is', 'now', 'hoping', 'President', 'Biden', 'will', 'take', 'action', 'on', 'student', 'debt.']",12,21,"""pharrell forever changed lives,"" said naacp official, hoping president biden action student debt.",'happy': pharrell williams pays student debt naacp youth leaders,"['""pharrell', 'forever', 'changed', 'lives,""', 'said', 'naacp', 'official,', 'hoping', 'president', 'biden', 'action', 'student', 'debt.']","[""'happy':"", 'pharrell', 'williams', 'pays', 'student', 'debt', 'naacp', 'youth', 'leaders']",[],[],2022
https://www.huffpost.com/entry/uvalde-police-enter-door-shooter-report_n_62ae8dffe4b0cf43c8579191,"Uvalde, Texas, Police Didn't Attempt To Open Classroom Door: Report",U.S. NEWS,The police response to the Texas school massacre is being probed in at least three investigations.,Ben Blanchet,2022-06-19,"['Uvalde,', 'Texas,', 'Police', ""Didn't"", 'Attempt', 'To', 'Open', 'Classroom', 'Door:', 'Report']","['The', 'police', 'response', 'to', 'the', 'Texas', 'school', 'massacre', 'is', 'being', 'probed', 'in', 'at', 'least', 'three', 'investigations.']",10,16,police response texas school massacre probed investigations.,"uvalde, texas, police didn't attempt open classroom door: report","['police', 'response', 'texas', 'school', 'massacre', 'probed', 'investigations.']","['uvalde,', 'texas,', 'police', ""didn't"", 'attempt', 'open', 'classroom', 'door:', 'report']",[],[],2022
https://www.huffpost.com/entry/calvin-university-professor-joe-kuilema-gay-marriage-lgbtq_n_62aca02de4b06169ca988191,An Elite Christian College Has Become The Latest Battleground In America’s Culture Wars,POLITICS,The saga that unfolded after a professor officiated a same-sex wedding has exposed deep rifts over how the school treats members of the LGBTQ community -- and how its church interprets the Bible.,Jonathan Cohn,2022-06-19,"['An', 'Elite', 'Christian', 'College', 'Has', 'Become', 'The', 'Latest', 'Battleground', 'In', 'America’s', 'Culture', 'Wars']","['The', 'saga', 'that', 'unfolded', 'after', 'a', 'professor', 'officiated', 'a', 'same-sex', 'wedding', 'has', 'exposed', 'deep', 'rifts', 'over', 'how', 'the', 'school', 'treats', 'members', 'of', 'the', 'LGBTQ', 'community', '--', 'and', 'how', 'its', 'church', 'interprets', 'the', 'Bible.']",13,33,saga unfolded professor officiated same-sex wedding exposed deep rifts school treats members lgbtq community -- church interprets bible.,elite christian college latest battleground america’s culture wars,"['saga', 'unfolded', 'professor', 'officiated', 'same-sex', 'wedding', 'exposed', 'deep', 'rifts', 'school', 'treats', 'members', 'lgbtq', 'community', '--', 'church', 'interprets', 'bible.']","['elite', 'christian', 'college', 'latest', 'battleground', 'america’s', 'culture', 'wars']",[],[],2022
https://www.huffpost.com/entry/cdc-advisers-recommend-covid-19-shots-under-five_n_62ae1e05e4b0cf43c8576f12,CDC Recommends COVID-19 Shots For Children Under 5,U.S. NEWS,"The shots will become available next week, expanding the nation’s vaccination campaign to children as young as 6 months.","Mike Stobbe, AP",2022-06-18,"['CDC', 'Recommends', 'COVID-19', 'Shots', 'For', 'Children', 'Under', '5']","['The', 'shots', 'will', 'become', 'available', 'next', 'week,', 'expanding', 'the', 'nation’s', 'vaccination', 'campaign', 'to', 'children', 'as', 'young', 'as', '6', 'months.']",8,19,"shots available week, expanding nation’s vaccination campaign children young 6 months.",cdc recommends covid-19 shots children 5,"['shots', 'available', 'week,', 'expanding', 'nation’s', 'vaccination', 'campaign', 'children', 'young', '6', 'months.']","['cdc', 'recommends', 'covid-19', 'shots', 'children', '5']",[],['6'],2022
https://www.huffpost.com/entry/nerf-mascot-interesting-look_n_62ad2f8be4b0c77098ae41f9,"Nerf Reveals Its New Mascot, And Its Monstrous Look Is Turning Heads",U.S. NEWS,"The mascot, named Murph, is the first for the foam toy maker.",Ben Blanchet,2022-06-18,"['Nerf', 'Reveals', 'Its', 'New', 'Mascot,', 'And', 'Its', 'Monstrous', 'Look', 'Is', 'Turning', 'Heads']","['The', 'mascot,', 'named', 'Murph,', 'is', 'the', 'first', 'for', 'the', 'foam', 'toy', 'maker.']",12,12,"mascot, named murph, foam toy maker.","nerf reveals new mascot, monstrous look turning heads","['mascot,', 'named', 'murph,', 'foam', 'toy', 'maker.']","['nerf', 'reveals', 'new', 'mascot,', 'monstrous', 'look', 'turning', 'heads']",[],[],2022
https://www.huffpost.com/entry/christian-herschel-walker-absent-baby-daddies-viral-video-rants_n_62ad36bce4b06594c1d67750,Rants By Herschel Walker's Son On Absent Fathers Go Viral At Awkward Moment,POLITICS,"""Get home and raise your kids!"" Christian Walker lectures men as the public learns his own dad has three other children.",Mary Papenfuss,2022-06-18,"['Rants', 'By', 'Herschel', ""Walker's"", 'Son', 'On', 'Absent', 'Fathers', 'Go', 'Viral', 'At', 'Awkward', 'Moment']","['""Get', 'home', 'and', 'raise', 'your', 'kids!""', 'Christian', 'Walker', 'lectures', 'men', 'as', 'the', 'public', 'learns', 'his', 'own', 'dad', 'has', 'three', 'other', 'children.']",13,21,"""get home raise kids!"" christian walker lectures men public learns dad children.",rants herschel walker's son absent fathers viral awkward moment,"['""get', 'home', 'raise', 'kids!""', 'christian', 'walker', 'lectures', 'men', 'public', 'learns', 'dad', 'children.']","['rants', 'herschel', ""walker's"", 'son', 'absent', 'fathers', 'viral', 'awkward', 'moment']",[],[],2022
https://www.huffpost.com/entry/eric-swalwell-supports-trump-equal-time-under-oath_n_62ad489de4b06594c1d681f1,Rep. Eric Swalwell Would Love To Give Trump Equal Time On Jan. 6 Probe — Under Oath,POLITICS,"""Equal time means sitting your lying ass in a witness chair. We'll wait,"" tweets the California Democrat.",Mary Papenfuss,2022-06-18,"['Rep.', 'Eric', 'Swalwell', 'Would', 'Love', 'To', 'Give', 'Trump', 'Equal', 'Time', 'On', 'Jan.', '6', 'Probe', '—', 'Under', 'Oath']","['""Equal', 'time', 'means', 'sitting', 'your', 'lying', 'ass', 'in', 'a', 'witness', 'chair.', ""We'll"", 'wait,""', 'tweets', 'the', 'California', 'Democrat.']",17,17,"""equal time means sitting lying ass witness chair. we'll wait,"" tweets california democrat.",rep. eric swalwell love trump equal time jan. 6 probe — oath,"['""equal', 'time', 'means', 'sitting', 'lying', 'ass', 'witness', 'chair.', ""we'll"", 'wait,""', 'tweets', 'california', 'democrat.']","['rep.', 'eric', 'swalwell', 'love', 'trump', 'equal', 'time', 'jan.', '6', 'probe', '—', 'oath']",[],[],2022
https://www.huffpost.com/entry/groomer-panic-idaho-white-supremacists-lgbtq_n_62acc960e4b06594c1d6348b,The Far-Right’s Assault On An Idaho Pride Event Was Meticulously Planned,POLITICS,Details that emerged after the arrest of 31 white supremacists in Coeur D'Alene show how GOP rhetoric is signaling extremists to attack LGBTQ people.,Christopher Mathias,2022-06-18,"['The', 'Far-Right’s', 'Assault', 'On', 'An', 'Idaho', 'Pride', 'Event', 'Was', 'Meticulously', 'Planned']","['Details', 'that', 'emerged', 'after', 'the', 'arrest', 'of', '31', 'white', 'supremacists', 'in', 'Coeur', ""D'Alene"", 'show', 'how', 'GOP', 'rhetoric', 'is', 'signaling', 'extremists', 'to', 'attack', 'LGBTQ', 'people.']",11,24,details emerged arrest 31 white supremacists coeur d'alene gop rhetoric signaling extremists attack lgbtq people.,far-right’s assault idaho pride event meticulously planned,"['details', 'emerged', 'arrest', '31', 'white', 'supremacists', 'coeur', ""d'alene"", 'gop', 'rhetoric', 'signaling', 'extremists', 'attack', 'lgbtq', 'people.']","['far-right’s', 'assault', 'idaho', 'pride', 'event', 'meticulously', 'planned']",[],['31'],2022
https://www.huffpost.com/entry/funniest-parenting-tweets_l_62abdd4be4b0c77098abed6a,The Funniest Tweets From Parents This Week (June 11-17),PARENTING,"""My kid told me he deserved more cheese and who am I to argue with that""",Caroline Bologna,2022-06-17,"['The', 'Funniest', 'Tweets', 'From', 'Parents', 'This', 'Week', '(June', '11-17)']","['""My', 'kid', 'told', 'me', 'he', 'deserved', 'more', 'cheese', 'and', 'who', 'am', 'I', 'to', 'argue', 'with', 'that""']",9,16,"""my kid told deserved cheese argue that""",funniest tweets parents week (june 11-17),"['""my', 'kid', 'told', 'deserved', 'cheese', 'argue', 'that""']","['funniest', 'tweets', 'parents', 'week', '(june', '11-17)']",[],[],2022
https://www.huffpost.com/entry/roe-v-wade-pregnancy-criminalization-arrest_l_629f6619e4b0c184bdd5b0df,"Without Roe V. Wade, Pregnant Women May Face Arrest For All Kinds Of Behaviors",WELLNESS,The criminalization of pregnancy is already an issue in the U.S. Experts warn it's about to get worse.,Caroline Bologna,2022-06-17,"['Without', 'Roe', 'V.', 'Wade,', 'Pregnant', 'Women', 'May', 'Face', 'Arrest', 'For', 'All', 'Kinds', 'Of', 'Behaviors']","['The', 'criminalization', 'of', 'pregnancy', 'is', 'already', 'an', 'issue', 'in', 'the', 'U.S.', 'Experts', 'warn', ""it's"", 'about', 'to', 'get', 'worse.']",14,18,criminalization pregnancy issue u.s. experts warn it's worse.,"roe v. wade, pregnant women face arrest kinds behaviors","['criminalization', 'pregnancy', 'issue', 'u.s.', 'experts', 'warn', ""it's"", 'worse.']","['roe', 'v.', 'wade,', 'pregnant', 'women', 'face', 'arrest', 'kinds', 'behaviors']",[],[],2022
https://www.huffpost.com/entry/peter-navarro-trial-book-tour_n_62aca525e4b06594c1d6058d,Twitter Users Mock Peter Navarro's Desire To Postpone Trial Because Of Book Tour,POLITICS,"One person compared the former Trump aide's antics in court to ""a slow-rolling comedy sketch.""",David Moye,2022-06-17,"['Twitter', 'Users', 'Mock', 'Peter', ""Navarro's"", 'Desire', 'To', 'Postpone', 'Trial', 'Because', 'Of', 'Book', 'Tour']","['One', 'person', 'compared', 'the', 'former', 'Trump', ""aide's"", 'antics', 'in', 'court', 'to', '""a', 'slow-rolling', 'comedy', 'sketch.""']",13,15,"person compared trump aide's antics court ""a slow-rolling comedy sketch.""",twitter users mock peter navarro's desire postpone trial book tour,"['person', 'compared', 'trump', ""aide's"", 'antics', 'court', '""a', 'slow-rolling', 'comedy', 'sketch.""']","['twitter', 'users', 'mock', 'peter', ""navarro's"", 'desire', 'postpone', 'trial', 'book', 'tour']",[],[],2022
https://www.huffpost.com/entry/foods-you-should-never-grill_l_62a0b830e4b0c770989ae753,"10 Foods You Should Never Cook On A Grill, According To Experts",FOOD & DRINK,"Pork chops, certain types of fish and other foods you shouldn't put on the grill grates.",Taylor Tobin,2022-06-17,"['10', 'Foods', 'You', 'Should', 'Never', 'Cook', 'On', 'A', 'Grill,', 'According', 'To', 'Experts']","['Pork', 'chops,', 'certain', 'types', 'of', 'fish', 'and', 'other', 'foods', 'you', ""shouldn't"", 'put', 'on', 'the', 'grill', 'grates.']",12,16,"pork chops, certain types fish foods shouldn't grill grates.","10 foods cook grill, according experts","['pork', 'chops,', 'certain', 'types', 'fish', 'foods', ""shouldn't"", 'grill', 'grates.']","['10', 'foods', 'cook', 'grill,', 'according', 'experts']",[],[],2022
https://www.huffpost.com/entry/funniest-tweets-from-women-june-11-17_n_62abc754e4b0c77098abe3cf,The 20 Funniest Tweets From Women This Week (June 11-17),WOMEN,"""Free iced coffee today at Dunkin if you let them swipe your credit card !!!!""",Caroline Bologna,2022-06-17,"['The', '20', 'Funniest', 'Tweets', 'From', 'Women', 'This', 'Week', '(June', '11-17)']","['""Free', 'iced', 'coffee', 'today', 'at', 'Dunkin', 'if', 'you', 'let', 'them', 'swipe', 'your', 'credit', 'card', '!!!!""']",10,15,"""free iced coffee today dunkin let swipe credit card !!!!""",20 funniest tweets women week (june 11-17),"['""free', 'iced', 'coffee', 'today', 'dunkin', 'let', 'swipe', 'credit', 'card', '!!!!""']","['20', 'funniest', 'tweets', 'women', 'week', '(june', '11-17)']",[],[],2022
https://www.huffpost.com/entry/herschel-walker-four-children_n_62ab1fbee4b0cf43c853450f,"Herschel Walker, After Disparaging Absent Dads, Now Says He Has 4 Kids",POLITICS,"The Republican Senate nominee has called fatherless homes a “major, major problem.”",Nina Golgowski,2022-06-16,"['Herschel', 'Walker,', 'After', 'Disparaging', 'Absent', 'Dads,', 'Now', 'Says', 'He', 'Has', '4', 'Kids']","['The', 'Republican', 'Senate', 'nominee', 'has', 'called', 'fatherless', 'homes', 'a', '“major,', 'major', 'problem.”']",12,12,"republican senate nominee called fatherless homes “major, major problem.”","herschel walker, disparaging absent dads, says 4 kids","['republican', 'senate', 'nominee', 'called', 'fatherless', 'homes', '“major,', 'major', 'problem.”']","['herschel', 'walker,', 'disparaging', 'absent', 'dads,', 'says', '4', 'kids']",[],[],2022
https://www.huffpost.com/entry/how-to-treat-bug-bites-dermatologists_l_629e5e54e4b090b53b882a74,How To Treat Bug Bites The Way Dermatologists Do At Home,STYLE & BEAUTY,Here's what to order now so you'll be itch-free all summer.,Julie Kendrick,2022-06-16,"['How', 'To', 'Treat', 'Bug', 'Bites', 'The', 'Way', 'Dermatologists', 'Do', 'At', 'Home']","[""Here's"", 'what', 'to', 'order', 'now', 'so', ""you'll"", 'be', 'itch-free', 'all', 'summer.']",11,11,here's order you'll itch-free summer.,treat bug bites way dermatologists home,"[""here's"", 'order', ""you'll"", 'itch-free', 'summer.']","['treat', 'bug', 'bites', 'way', 'dermatologists', 'home']",[],[],2022
https://www.huffpost.com/entry/seth-meyers-rudy-giuliani-diet-pepsi_n_62aa8553e4b0c77098a98864,Seth Meyers Has A Field Day With Rudy Giuliani's 'Diet Pepsi' Claim,COMEDY,"“Sorry, buddy. You just gave yourself away. No one’s favorite drink is Diet Pepsi,” the ""Late Night"" host said.",Josephine Harvey,2022-06-16,"['Seth', 'Meyers', 'Has', 'A', 'Field', 'Day', 'With', 'Rudy', ""Giuliani's"", ""'Diet"", ""Pepsi'"", 'Claim']","['“Sorry,', 'buddy.', 'You', 'just', 'gave', 'yourself', 'away.', 'No', 'one’s', 'favorite', 'drink', 'is', 'Diet', 'Pepsi,”', 'the', '""Late', 'Night""', 'host', 'said.']",12,19,"“sorry, buddy. just gave away. one’s favorite drink diet pepsi,” ""late night"" host said.",seth meyers field day rudy giuliani's 'diet pepsi' claim,"['“sorry,', 'buddy.', 'just', 'gave', 'away.', 'one’s', 'favorite', 'drink', 'diet', 'pepsi,”', '""late', 'night""', 'host', 'said.']","['seth', 'meyers', 'field', 'day', 'rudy', ""giuliani's"", ""'diet"", ""pepsi'"", 'claim']",[],[],2022
https://www.huffpost.com/entry/obama-daca-anniversary-americano-musical_n_62a7a5dae4b0cdccbe540672,Obama Marks DACA’s 10th Anniversary In Conversation With Dreamers,POLITICS,"The former president spoke with DACA recipients on the stage of the musical ""¡Americano!,"" based on the life of Dreamer and political organizer Tony Valdovinos.",Marina Fang,2022-06-15,"['Obama', 'Marks', 'DACA’s', '10th', 'Anniversary', 'In', 'Conversation', 'With', 'Dreamers']","['The', 'former', 'president', 'spoke', 'with', 'DACA', 'recipients', 'on', 'the', 'stage', 'of', 'the', 'musical', '""¡Americano!,""', 'based', 'on', 'the', 'life', 'of', 'Dreamer', 'and', 'political', 'organizer', 'Tony', 'Valdovinos.']",9,25,"president spoke daca recipients stage musical ""¡americano!,"" based life dreamer political organizer tony valdovinos.",obama marks daca’s 10th anniversary conversation dreamers,"['president', 'spoke', 'daca', 'recipients', 'stage', 'musical', '""¡americano!,""', 'based', 'life', 'dreamer', 'political', 'organizer', 'tony', 'valdovinos.']","['obama', 'marks', 'daca’s', '10th', 'anniversary', 'conversation', 'dreamers']",[],[],2022
https://www.huffpost.com/entry/the-people-who-cant-get-back-to-normal-simce-covid_l_62a76959e4b06169ca8eed10,There Are Millions Of People Who Can't Just 'Move On' From COVID,WELLNESS,"Learning to live with the virus is a privilege many don't have. In the rush to go back to normal, it's important to consider their experiences.",Brittany Wong,2022-06-15,"['There', 'Are', 'Millions', 'Of', 'People', 'Who', ""Can't"", 'Just', ""'Move"", ""On'"", 'From', 'COVID']","['Learning', 'to', 'live', 'with', 'the', 'virus', 'is', 'a', 'privilege', 'many', ""don't"", 'have.', 'In', 'the', 'rush', 'to', 'go', 'back', 'to', 'normal,', ""it's"", 'important', 'to', 'consider', 'their', 'experiences.']",12,26,"learning live virus privilege don't have. rush normal, it's important consider experiences.",millions people can't just 'move on' covid,"['learning', 'live', 'virus', 'privilege', ""don't"", 'have.', 'rush', 'normal,', ""it's"", 'important', 'consider', 'experiences.']","['millions', 'people', ""can't"", 'just', ""'move"", ""on'"", 'covid']",[],[],2022
